5130;Sung-yueng Ki;1989-01-24;Newcastle United/Midfield/Defensive Midfield;189
5131;Kell Watts;1999-11-03;Newcastle United/Defender/Centre-Back;192
5132;Lewis Cass;2000-02-27;Newcastle United/Defender/Centre-Back;185
5133;Liam Gibson;1997-04-25;Newcastle United/Defender/Left-Back;185
5134;Jack Bearne;2001-09-15;Fc Liverpool/Attack/Right Winger;0
5135;Luis Longstaff;2001-02-24;Fc Liverpool/Attack/Right Winger;167
5136;Jack Young;2000-10-21;Newcastle United/Midfield/Central Midfield;171
5137;Tom Hill;2002-10-13;Fc Liverpool/Midfield/Right Midfield;0
5138;Herbie Kane;1998-11-23;Fc Liverpool/Midfield/Central Midfield;175
5139;Ben Winterbottom;2001-07-16;Fc Liverpool/Goalkeeper/Goalkeeper;0
5140;Tom Clayton;2000-12-27;Fc Liverpool/Defender/Centre-Back;187
5141;Víctor García;1997-01-01;Real Valladolid/Attack/Right Winger;180
5142;Antoñito;1987-12-11;Real Valladolid/Defender/Right-Back;175
5143;Roberto Corral;1997-09-14;Real Valladolid/Defender/Left-Back;182
5144;Moctar El Hacen;1997-12-31;Real Valladolid/Midfield/Defensive Midfield;181
5145;Diego Alende;1997-08-25;Real Valladolid/Defender/Centre-Back;183
5146;José Antonio Caro;1994-05-03;Real Valladolid/Goalkeeper/Goalkeeper;184
5147;Adrián Ramos;1986-01-22;Fc Granada/Attack/Centre-Forward;185
5148;Amine Karraoui;1999-06-09;Nimes Olympique/Attack/Centre-Forward;177
5149;Stéphane Zobo;2000-08-02;Fc Toulouse/Attack/Centre-Forward;182
5150;Amadou N'Diaye;2000-01-02;Fc Metz/Attack/Centre-Forward;186
5151;Álex Alegría;1992-10-14;Rcd Mallorca/Attack/Centre-Forward;191
5152;Benjamin Jeannot;1992-01-22;Dijon Fco/Attack/Centre-Forward;183
5153;Julio Tavarès;1988-11-19;Dijon Fco/Attack/Centre-Forward;187
5154;Gabriel Fernández;1994-05-13;Celta Vigo/Attack/Centre-Forward;188
5155;Sergio Bermejo;1997-08-17;Celta Vigo/Attack/Right Winger;170
5156;Iker Losada;2001-08-01;Celta Vigo/Attack/Right Winger;175
5157;Jacobo González;1997-03-25;Celta Vigo/Attack/Right Winger;179
5158;Filip Bradaric;1992-01-11;Celta Vigo/Midfield/Defensive Midfield;186
5159;Fran Vieites;1999-05-07;Celta Vigo/Goalkeeper/Goalkeeper;196
5160;Dragan Rosic;1996-09-22;Celta Vigo/Goalkeeper/Goalkeeper;195
5161;Juan Hernández;1994-12-06;Celta Vigo/Attack/Right Winger;177
5162;Ludovit Reis;2000-06-01;Fc Barcelona/Midfield/Central Midfield;178
5163;Sergio Akieme;1997-12-16;Fc Barcelona/Defender/Left-Back;175
5164;Chumi;1999-03-02;Fc Barcelona/Defender/Centre-Back;185
5165;Jules Keita;1998-07-20;Dijon Fco/Attack/Left Winger;168
5166;Bryan Soumaré;1999-02-11;Dijon Fco/Attack/Attacking Midfield;180
5167;Enzo Loiodice;2000-11-27;Dijon Fco/Midfield/Central Midfield;176
5168;Florent Balmont;1980-02-02;Dijon Fco/Midfield/Central Midfield;168
5169;Théo Barbet;2001-03-06;Dijon Fco/Defender/Centre-Back;186
5170;Matheus Pereira;1998-02-25;Dijon Fco/Midfield/Central Midfield;183
5171;Ewan Hatfout;2000-04-01;Dijon Fco/Goalkeeper/Goalkeeper;194
5172;Aridai Cabrera;1988-09-26;Rcd Mallorca/Attack/Right Winger;168
5173;Marc Pedraza;1987-02-06;Rcd Mallorca/Midfield/Central Midfield;184
5174;Fran Gámez;1991-07-27;Rcd Mallorca/Defender/Right-Back;174
5175;Pablo Chavarría;1988-01-02;Rcd Mallorca/Attack/Centre-Forward;185
5176;Xisco Campos;1982-03-10;Rcd Mallorca/Defender/Centre-Back;180
5177;Jesús Ruiz;1997-01-20;Rcd Mallorca/Goalkeeper/Goalkeeper;182
5178;Miquel Parera;1996-05-18;Rcd Mallorca/Goalkeeper/Goalkeeper;182
5179;Josep Señé;1991-12-10;Rcd Mallorca/Attack/Attacking Midfield;184
5180;Rafel Obrador;2004-02-24;Rcd Mallorca/Defender/Left-Back;181
5181;Marvin Gakpa;1993-11-01;Fc Metz/Midfield/Central Midfield;182
5182;Ababacar Lô;2000-01-02;Fc Metz/Defender/Centre-Back;183
5183;Yaya Sanogo;1993-01-27;Fc Toulouse/Attack/Centre-Forward;194
5184;Renaud Cohade;1984-09-29;Fc Metz/Midfield/Central Midfield;181
5185;Nathan Ngoumou;2000-03-14;Fc Toulouse/Attack/Right Winger;183
5186;Stoppila Sunzu;1989-06-22;Fc Metz/Defender/Centre-Back;192
5187;Adil Taoui;2001-08-10;Fc Toulouse/Attack/Left Winger;179
5188;Sam Sanna;1999-03-08;Fc Toulouse/Midfield/Central Midfield;170
5189;William Vainqueur;1988-11-19;Fc Toulouse/Midfield/Defensive Midfield;179
5190;Sacha Semaoun;2001-02-07;Fc Toulouse/Defender/Right-Back;181
5191;Mathieu Gonçalves;2001-06-08;Fc Toulouse/Defender/Left-Back;178
5192;Nicolas Isimat-Mirin;1991-11-15;Fc Toulouse/Defender/Centre-Back;187
5193;Agustín Rogel;1997-10-17;Fc Toulouse/Defender/Centre-Back;191
5194;Florentin Bloch;2000-02-02;Fc Toulouse/Goalkeeper/Goalkeeper;190
5195;Kalidou Sidibé;1999-01-28;Fc Toulouse/Midfield/Defensive Midfield;200
5196;Vlatko Stojanovski;1997-04-23;Nimes Olympique/Attack/Centre-Forward;186
5197;Gen Shoji;1992-12-11;Fc Toulouse/Defender/Centre-Back;182
5198;Mauro Goicoechea;1988-03-27;Fc Toulouse/Goalkeeper/Goalkeeper;186
5199;Théo Valls;1995-12-18;Nimes Olympique/Midfield/Central Midfield;178
5200;Steven Moreira;1994-08-13;Fc Toulouse/Defender/Right-Back;180
5201;Luca Valls;1998-09-25;Nimes Olympique/Midfield/Central Midfield;182
5202;Valentin Rabouille;2000-04-15;Nimes Olympique/Goalkeeper/Goalkeeper;190
5203;Pierrick Valdivia;1988-04-18;Nimes Olympique/Midfield/Central Midfield;186
5204;Ramiro Guerra;1997-03-21;Fc Villarreal/Midfield/Central Midfield;183
5205;Santi Cazorla;1984-12-13;Fc Villarreal/Midfield/Central Midfield;168
5206;Bruno Soriano;1984-06-12;Fc Villarreal/Midfield/Defensive Midfield;184
5207;Santiago Cáseres;1997-02-25;Fc Villarreal/Midfield/Defensive Midfield;179
5208;Xavi Quintillà;1996-08-23;Fc Villarreal/Defender/Left-Back;177
5209;Mariano Barbosa;1984-07-27;Fc Villarreal/Goalkeeper/Goalkeeper;188
5210;Leo Suárez;1996-03-30;Fc Villarreal/Attack/Right Winger;167
5211;Javi Hernández;1998-05-02;Real Madrid/Defender/Left-Back;185
5212;Rodrigo Riquelme;2000-04-02;Atletico Madrid/Attack/Right Winger;174
5213;Álex dos Santos;1999-01-15;Atletico Madrid/Goalkeeper/Goalkeeper;185
5214;Óscar Clemente;1999-03-26;Atletico Madrid/Attack/Attacking Midfield;176
5215;Mario Rodríguez;1997-03-03;Fc Granada/Attack/Left Winger;180
5216;Álex Martínez;1990-08-12;Fc Granada/Defender/Left-Back;176
5217;Antonio Montoro;1997-05-10;Fc Granada/Defender/Centre-Back;182
5218;D'Mani Mellor;2000-09-20;Manchester United/Attack/Centre-Forward;186
5219;Bastian Badu;2000-02-02;Montpellier Hsc/Attack/Centre-Forward;188
5220;Marcel Risse;1989-12-17;1 Fc Koln/Attack/Right Winger;183
5221;Mazire Soula;1998-06-06;Sco Angers/Attack/Attacking Midfield;172
5222;Haithem Loucif;1996-07-08;Sco Angers/Defender/Right-Back;177
5223;Ibrahim Cissé;1996-05-02;Sco Angers/Defender/Centre-Back;185
5224;Matthias Bader;1997-06-17;1 Fc Koln/Defender/Right-Back;176
5225;Lasse Sobiech;1991-01-18;1 Fc Koln/Defender/Centre-Back;196
5226;Brady Scott;1999-06-30;1 Fc Koln/Goalkeeper/Goalkeeper;187
5227;Thomas Kessler;1986-01-20;1 Fc Koln/Goalkeeper/Goalkeeper;197
5228;Jonathan Cafú;1991-07-10;Fc Girondins Bordeaux/Attack/Right Winger;175
5229;Albert Lottin;2001-08-29;Fc Girondins Bordeaux/Midfield/Defensive Midfield;181
5230;Markel Bergara;1986-05-05;Fc Getafe/Midfield/Defensive Midfield;181
5231;Florent Poulolo;1997-01-02;Fc Getafe/Defender/Centre-Back;189
5232;Filip Manojlovic;1996-04-25;Fc Getafe/Goalkeeper/Goalkeeper;197
5233;Leandro Chichizola;1990-03-27;Fc Getafe/Goalkeeper/Goalkeeper;182
5234;Marcos Lavín;1996-09-02;Fc Getafe/Goalkeeper/Goalkeeper;190
5235;Facundo Píriz;1990-03-27;Montpellier Hsc/Midfield/Defensive Midfield;187
5236;Bilal Boutobba;1998-08-29;Montpellier Hsc/Attack/Right Winger;172
5237;Dawid Kownacki;1997-03-14;Fortuna Dusseldorf/Attack/Centre-Forward;186
5238;Souleymane Camara;1982-12-22;Montpellier Hsc/Attack/Right Winger;174
5239;Kylian Kaïboué;1998-08-20;Montpellier Hsc/Defender/Centre-Back;179
5240;Thomas Pledl;1994-05-23;Fortuna Dusseldorf/Attack/Right Winger;174
5241;Shinta Appelkamp;2000-11-01;Fortuna Dusseldorf/Attack/Attacking Midfield;175
5242;Kelvin Ofori;2001-07-27;Fortuna Dusseldorf/Attack/Attacking Midfield;172
5243;Bernard Tekpetey;1997-09-03;Fortuna Dusseldorf/Attack/Right Winger;172
5244;Jean Zimmer;1993-12-06;Fortuna Dusseldorf/Midfield/Right Midfield;171
5245;Oliver Fink;1982-06-06;Fortuna Dusseldorf/Midfield/Central Midfield;187
5246;Adam Bodzek;1985-09-07;Fortuna Dusseldorf/Midfield/Defensive Midfield;184
5247;Marcel Sobottka;1994-04-25;Fortuna Dusseldorf/Midfield/Defensive Midfield;185
5248;Johannes Bühler;1997-07-26;Fortuna Dusseldorf/Defender/Right-Back;181
5249;Matthias Zimmermann;1992-06-16;Fortuna Dusseldorf/Defender/Right-Back;177
5250;Michel Stöcker;1999-04-14;Fortuna Dusseldorf/Defender/Left-Back;187
5251;Diego Contento;1990-05-01;Fortuna Dusseldorf/Defender/Left-Back;177
5252;Robin Bormuth;1995-09-19;Fortuna Dusseldorf/Defender/Centre-Back;190
5253;Andre Hoffmann;1993-02-28;Fortuna Dusseldorf/Defender/Centre-Back;190
5254;Jannick Theißen;1998-01-07;Fortuna Dusseldorf/Goalkeeper/Goalkeeper;188
5255;Michael Rensing;1984-05-14;Fortuna Dusseldorf/Goalkeeper/Goalkeeper;190
5256;Florian Kastenmeier;1997-06-28;Fortuna Dusseldorf/Goalkeeper/Goalkeeper;192
5257;Raphael Wolf;1988-06-06;Fortuna Dusseldorf/Goalkeeper/Goalkeeper;190
5258;Tim Wiesner;1996-11-21;Fortuna Dusseldorf/Goalkeeper/Goalkeeper;192
5259;Rouwen Hennings;1987-08-28;Fortuna Dusseldorf/Attack/Centre-Forward;180
5260;Alfredo Morales;1990-05-12;Fortuna Dusseldorf/Midfield/Central Midfield;183
5261;Jérémy Grimm;1987-03-27;Rc Strassburg Alsace/Midfield/Defensive Midfield;181
5262;Abdallah Ndour;1993-12-20;Rc Strassburg Alsace/Defender/Left-Back;186
5263;Louis Pelletier;2000-02-03;Rc Strassburg Alsace/Goalkeeper/Goalkeeper;186
5264;Markus Suttner;1987-04-16;Fortuna Dusseldorf/Defender/Left-Back;179
5265;Largie Ramazani;2001-02-27;Manchester United/Attack/Left Winger;167
5266;Arnau Puigmal;2001-01-10;Manchester United/Midfield/Central Midfield;174
5267;Ivann Botella;1999-06-28;Rc Strassburg Alsace/Attack/Attacking Midfield;181
5268;Ethan Laird;2001-08-05;Manchester United/Defender/Right-Back;177
5269;Benjamin Corgnet;1987-04-06;Rc Strassburg Alsace/Attack/Attacking Midfield;179
5270;Di'Shon Bernard;2000-10-14;Manchester United/Defender/Centre-Back;188
5271;Max Taylor;2000-01-10;Manchester United/Defender/Centre-Back;188
5272;Marcos Rojo;1990-03-20;Manchester United/Defender/Centre-Back;187
5273;Moataz Zemzemi;1999-08-07;Rc Strassburg Alsace/Midfield/Left Midfield;186
5274;Cameron Borthwick-Jackson;1997-02-02;Manchester United/Defender/Left-Back;189
5275;Víctor Campuzano;1997-05-31;Espanyol Barcelona/Attack/Centre-Forward;174
5276;Mohamed Ezzarfani;1997-11-15;Espanyol Barcelona/Attack/Left Winger;176
5277;Pol Lozano;1999-10-06;Espanyol Barcelona/Midfield/Central Midfield;176
5278;Víctor Sánchez;1987-09-08;Espanyol Barcelona/Midfield/Central Midfield;174
5279;Pipa;1998-01-26;Espanyol Barcelona/Defender/Right-Back;176
5280;Esteban Granero;1987-07-02;Espanyol Barcelona/Midfield/Central Midfield;180
5281;Ricard Pujol;1998-03-04;Espanyol Barcelona/Defender/Left-Back;180
5282;Lluís López;1997-03-05;Espanyol Barcelona/Defender/Centre-Back;182
5283;Bernardo Espinosa;1989-07-11;Espanyol Barcelona/Defender/Centre-Back;192
5284;Ander Iturraspe;1989-03-08;Espanyol Barcelona/Midfield/Defensive Midfield;187
5285;Adri López;1999-01-09;Espanyol Barcelona/Goalkeeper/Goalkeeper;188
5286;Javi López;1986-01-21;Espanyol Barcelona/Defender/Right-Back;180
5287;Andrés Prieto;1993-10-17;Espanyol Barcelona/Goalkeeper/Goalkeeper;0
5288;Pablo Gozálbez;2001-04-30;Fc Valencia/Attack/Attacking Midfield;0
5289;Adrián Guerrero;1998-01-28;Fc Valencia/Midfield/Left Midfield;175
5290;Roman Tugarinov;1999-10-20;Espanyol Barcelona/Defender/Centre-Back;189
5291;Ezequiel Garay;1986-10-10;Fc Valencia/Defender/Centre-Back;188
5292;Virgile Pinson;1996-02-22;Stade Reims/Midfield/Left Midfield;180
5293;Nolan Mbemba;1995-02-19;Stade Reims/Midfield/Defensive Midfield;181
5294;Nicolas Lemaître;1997-01-12;Stade Reims/Goalkeeper/Goalkeeper;189
5295;Javi Jiménez;1997-03-11;Fc Valencia/Defender/Centre-Back;182
5296;Brandon Borrello;1995-07-25;Sc Freiburg/Attack/Right Winger;178
5297;Florian Kath;1994-10-21;Sc Freiburg/Attack/Left Winger;186
5298;Jérôme Gondorf;1988-06-26;Sc Freiburg/Midfield/Central Midfield;176
5299;Mike Frantz;1986-10-14;Sc Freiburg/Midfield/Defensive Midfield;182
5300;Yoric Ravet;1989-09-12;Sc Freiburg/Attack/Right Winger;178
5301;Fadiga Ouattara;2001-11-18;Losc Lille/Attack/Centre-Forward;182
5302;Cyrill Akono;2000-02-29;1 Fsv Mainz 05/Attack/Centre-Forward;190
5303;Niklas Kölle;1999-11-17;1 Fsv Mainz 05/Defender/Left-Back;180
5304;Jonathan Meier;1999-11-11;1 Fsv Mainz 05/Defender/Left-Back;181
5305;Thiago Maia;1997-03-23;Losc Lille/Midfield/Defensive Midfield;179
5306;Ahmet Gürleyen;1999-04-26;1 Fsv Mainz 05/Defender/Centre-Back;193
5307;Florian Flecker;1995-10-29;1 Fc Union Berlin/Midfield/Right Midfield;177
5308;Julius Kade;1999-05-20;1 Fc Union Berlin/Midfield/Central Midfield;182
5309;Felix Kroos;1991-03-12;1 Fc Union Berlin/Midfield/Central Midfield;184
5310;Manuel Schmiedebach;1988-12-05;1 Fc Union Berlin/Midfield/Defensive Midfield;171
5311;Ken Reichel;1986-12-19;1 Fc Union Berlin/Defender/Left-Back;185
5312;Lars Dietz;1997-01-07;1 Fc Union Berlin/Defender/Centre-Back;190
5313;Michael Parensen;1986-06-24;1 Fc Union Berlin/Defender/Centre-Back;180
5314;Moritz Nicolas;1997-10-21;1 Fc Union Berlin/Goalkeeper/Goalkeeper;193
5315;Maurice Opfermann Arcones;2000-06-16;1 Fc Union Berlin/Midfield/Defensive Midfield;172
5316;Nicolai Rapp;1996-12-13;1 Fc Union Berlin/Midfield/Central Midfield;186
5317;Percy Prado;1996-01-14;Fc Nantes/Defender/Right-Back;175
5318;Rene Krhin;1990-05-21;Fc Nantes/Midfield/Defensive Midfield;189
5319;Josué Homawoo;1997-11-12;Fc Nantes/Defender/Centre-Back;191
5320;Wesley Moustache;1999-02-26;Fc Nantes/Defender/Left-Back;177
5321;Mapou Yanga-Mbiwa;1989-05-15;Olympique Lyon/Defender/Centre-Back;184
5322;Oumar Solet;2000-02-07;Olympique Lyon/Defender/Centre-Back;192
5323;Boschilia;1996-03-05;As Monaco/Attack/Attacking Midfield;172
5324;Leo Oppermann;2001-08-28;1 Fc Union Berlin/Goalkeeper/Goalkeeper;191
5325;Naldo;1982-09-10;As Monaco/Defender/Centre-Back;198
5326;Jorge;1996-03-28;As Monaco/Defender/Left-Back;184
5327;Diego Benaglio;1983-09-08;As Monaco/Goalkeeper/Goalkeeper;194
5328;Danijel Subasic;1984-10-27;As Monaco/Goalkeeper/Goalkeeper;191
5329;Grégory Sertic;1989-08-05;Olympique Marseille/Midfield/Defensive Midfield;183
5330;Jordan;1996-04-26;Fc Stade Rennes/Attack/Centre-Forward;191
5331;Jakob Johansson;1990-06-21;Fc Stade Rennes/Midfield/Defensive Midfield;187
5332;Diafra Sakho;1989-12-24;Fc Stade Rennes/Attack/Centre-Forward;184
5333;Riffi Mandanda;1992-10-11;Fc Stade Rennes/Goalkeeper/Goalkeeper;185
5334;Pierre-Daniel Nguinda;1996-06-18;As Monaco/Defender/Right-Back;178
5335;Arnaud Lusamba;1997-01-04;Ogc Nizza/Midfield/Central Midfield;180
5336;Alexandre Gameiro;1999-01-18;Ogc Nizza/Defender/Right-Back;174
5337;Gautier Lloris;1995-07-18;Ogc Nizza/Defender/Centre-Back;191
5338;Ibrahim Cissé;1999-01-11;Ogc Nizza/Defender/Centre-Back;190
5339;Balthazar Pierret;2000-05-15;Ogc Nizza/Midfield/Defensive Midfield;186
5340;Yannis Clementia;1997-07-05;Ogc Nizza/Goalkeeper/Goalkeeper;188
5341;Mickaël Le Bihan;1990-05-16;Ogc Nizza/Attack/Centre-Forward;184
5342;Luc Ihorst;2000-03-07;Sv Werder Bremen/Attack/Centre-Forward;190
5343;Guido Burgstaller;1989-04-29;Fc Schalke 04/Attack/Centre-Forward;187
5344;Dejan Joveljic;1999-08-07;Eintracht Frankfurt/Attack/Centre-Forward;182
5345;Alaa Bakir;2001-01-15;Borussia Dortmund/Attack/Attacking Midfield;179
5346;Taylan Duman;1997-07-30;Borussia Dortmund/Midfield/Central Midfield;180
5347;Jonas Hupe;1999-12-01;Borussia Dortmund/Goalkeeper/Goalkeeper;200
5348;Muhammed Kiprit;1999-07-09;Hertha Bsc/Attack/Centre-Forward;184
5349;Palkó Dárdai;1999-04-24;Hertha Bsc/Attack/Right Winger;180
5350;Alexander Esswein;1990-03-25;Hertha Bsc/Attack/Right Winger;182
5351;Maurice Covic;1998-04-17;Hertha Bsc/Attack/Attacking Midfield;175
5352;Per Ciljan Skjelbred;1987-06-16;Hertha Bsc/Midfield/Central Midfield;175
5353;Sidney Friede;1998-04-12;Hertha Bsc/Midfield/Central Midfield;188
5354;Omar Rekik;2001-12-20;Hertha Bsc/Defender/Centre-Back;186
5355;Salomon Kalou;1985-08-05;Hertha Bsc/Attack/Left Winger;184
5356;Florian Baak;1999-03-18;Hertha Bsc/Defender/Centre-Back;191
5357;Luis Klatte;2000-03-01;Hertha Bsc/Goalkeeper/Goalkeeper;188
5358;Dennis Smarsch;1999-01-14;Hertha Bsc/Goalkeeper/Goalkeeper;195
5359;Thomas Kraft;1988-07-22;Hertha Bsc/Goalkeeper/Goalkeeper;187
5360;Malik Talabidi;2001-07-16;Rasenballsport Leipzig/Defender/Centre-Back;185
5361;Tim Schreiber;2002-04-24;Rasenballsport Leipzig/Goalkeeper/Goalkeeper;191
5362;Pascal Köpke;1995-09-03;Hertha Bsc/Attack/Centre-Forward;178
5363;Fabian Reese;1997-11-29;Fc Schalke 04/Attack/Left Winger;187
5364;Jonas Hofmann;1997-02-07;Fc Schalke 04/Midfield/Defensive Midfield;173
5365;Raffael;1985-03-28;Borussia Monchengladbach/Attack/Second Striker;174
5366;Charalampos Makridis;1996-07-05;Borussia Monchengladbach/Attack/Left Winger;180
5367;Fabian Johnson;1987-12-11;Borussia Monchengladbach/Attack/Left Winger;183
5368;Aaron Herzog;1998-01-30;Borussia Monchengladbach/Midfield/Central Midfield;180
5369;David Zurutuza;1986-07-19;Real Sociedad San Sebastian/Midfield/Central Midfield;186
5370;Robert Beric;1991-06-17;As Saint Etienne/Attack/Centre-Forward;188
5371;Yohan Cabaye;1986-01-14;As Saint Etienne/Midfield/Central Midfield;173
5372;Edmilson Correia;2000-06-06;As Saint Etienne/Attack/Centre-Forward;0
5373;Sergi Palencia;1996-03-23;As Saint Etienne/Defender/Right-Back;172
5374;Léo Lacroix;1992-02-27;As Saint Etienne/Defender/Centre-Back;197
5375;Théo Vermot;1997-01-27;As Saint Etienne/Goalkeeper/Goalkeeper;190
5376;Stéphane Ruffier;1986-09-27;As Saint Etienne/Goalkeeper/Goalkeeper;188
5377;Patrick Finger;2001-01-01;Eintracht Frankfurt/Attack/Attacking Midfield;166
5378;Nils Stendera;2000-09-30;Eintracht Frankfurt/Midfield/Central Midfield;177
5379;Marijan Cavar;1998-02-02;Eintracht Frankfurt/Midfield/Central Midfield;184
5380;Loïc Perrin;1985-08-07;As Saint Etienne/Defender/Centre-Back;181
5381;Marco Russ;1985-08-04;Eintracht Frankfurt/Defender/Centre-Back;190
5382;Gelson Fernandes;1986-09-02;Eintracht Frankfurt/Midfield/Defensive Midfield;180
5383;Claudio Pizarro;1978-10-03;Sv Werder Bremen/Attack/Centre-Forward;184
5384;Jan Zimmermann;1985-04-19;Eintracht Frankfurt/Goalkeeper/Goalkeeper;190
5385;Fin Bartels;1987-02-07;Sv Werder Bremen/Attack/Right Winger;176
5386;Martin Harnik;1987-06-10;Sv Werder Bremen/Attack/Right Winger;185
5387;Benjamin Goller;1999-01-01;Sv Werder Bremen/Attack/Right Winger;180
5388;Niklas Wiemann;1999-02-23;Sv Werder Bremen/Defender/Centre-Back;190
5389;Sebastian Langkamp;1988-01-15;Sv Werder Bremen/Defender/Centre-Back;191
5390;Jack Lahne;2001-10-24;Amiens Sc/Attack/Centre-Forward;174
5391;Khiry Shelton;1993-06-26;Sc Paderborn 07/Attack/Centre-Forward;191
5392;Darell Tokpa;2001-06-02;Amiens Sc/Attack/Centre-Forward;184
5393;Simon Straudi;1999-01-27;Sv Werder Bremen/Defender/Right-Back;176
5394;Sarpreet Singh;1999-02-20;Fc Bayern Munchen/Attack/Attacking Midfield;175
5395;Lukas Mai;2000-03-31;Fc Bayern Munchen/Defender/Centre-Back;188
5396;Paul Will;1999-03-01;Fc Bayern Munchen/Midfield/Defensive Midfield;185
5397;Loïc Mbe Soh;2001-06-13;Fc Paris Saint Germain/Defender/Centre-Back;187
5398;Stefano Russo;2000-06-29;Fc Augsburg/Midfield/Defensive Midfield;184
5399;Tim Rieder;1993-09-03;Fc Augsburg/Midfield/Defensive Midfield;186
5400;Daniel Baier;1984-05-18;Fc Augsburg/Midfield/Defensive Midfield;176
5401;Georg Teigl;1991-02-09;Fc Augsburg/Defender/Right-Back;183
5402;Stephan Lichtsteiner;1984-01-16;Fc Augsburg/Defender/Right-Back;182
5403;Fabian Giefer;1990-05-17;Fc Augsburg/Goalkeeper/Goalkeeper;196
5404;Jozo Stanic;1999-04-06;Fc Augsburg/Defender/Right-Back;184
5405;Iba May;1998-06-06;Vfl Wolfsburg/Midfield/Defensive Midfield;183
5406;Ignacio Camacho;1990-05-04;Vfl Wolfsburg/Midfield/Defensive Midfield;182
5407;Julian Justvan;1998-04-02;Vfl Wolfsburg/Attack/Attacking Midfield;177
5408;Phillip Menzel;1998-08-18;Vfl Wolfsburg/Goalkeeper/Goalkeeper;192
5409;Babacar Gueye;1994-12-31;Sc Paderborn 07/Attack/Centre-Forward;193
5410;Streli Mamba;1994-06-17;Sc Paderborn 07/Attack/Centre-Forward;177
5411;Ben Zolinski;1992-05-03;Sc Paderborn 07/Attack/Right Winger;181
5412;Kai Pröger;1992-05-15;Sc Paderborn 07/Attack/Right Winger;177
5413;Cauly;1995-09-15;Sc Paderborn 07/Attack/Attacking Midfield;175
5414;Marlon Ritter;1994-10-15;Sc Paderborn 07/Midfield/Central Midfield;173
5415;Rifet Kapic;1995-07-03;Sc Paderborn 07/Midfield/Central Midfield;181
5416;Samúel Fridjónsson;1996-02-22;Sc Paderborn 07/Midfield/Central Midfield;186
5417;Dominik Bilogrevic;1999-01-02;Sc Paderborn 07/Midfield/Defensive Midfield;190
5418;Klaus Gjasula;1989-12-14;Sc Paderborn 07/Midfield/Defensive Midfield;190
5419;Antony Evans;1998-09-23;Sc Paderborn 07/Attack/Attacking Midfield;186
5420;Jan-Luca Rumpf;1999-07-08;Sc Paderborn 07/Defender/Centre-Back;190
5421;Sebastian Schonlau;1994-08-05;Sc Paderborn 07/Defender/Centre-Back;185
5422;Christian Strohdiek;1988-01-22;Sc Paderborn 07/Defender/Centre-Back;192
5423;Leon Brüggemeier;1997-08-23;Sc Paderborn 07/Goalkeeper/Goalkeeper;193
5424;Jannik Huth;1994-04-15;Sc Paderborn 07/Goalkeeper/Goalkeeper;185
5425;Leopold Zingerle;1994-04-10;Sc Paderborn 07/Goalkeeper/Goalkeeper;185
5426;Michael Ratajczak;1982-04-16;Sc Paderborn 07/Goalkeeper/Goalkeeper;188
5427;Jamilu Collins;1994-08-05;Sc Paderborn 07/Defender/Left-Back;183
5428;Adrian Oeynhausen;2002-01-18;Sc Paderborn 07/Midfield/Defensive Midfield;178
5429;Uwe Hünemeier;1986-01-09;Sc Paderborn 07/Defender/Centre-Back;189
5430;Quentin Cornette;1994-01-17;Amiens Sc/Attack/Right Winger;172
5431;Juan Otero;1995-05-26;Amiens Sc/Attack/Right Winger;182
5432;Abdoulaye Touré;2000-10-14;Amiens Sc/Attack/Left Winger;0
5433;Chadrac Akolo;1995-04-01;Amiens Sc/Attack/Right Winger;172
5434;Madih Talal;1997-08-17;Amiens Sc/Attack/Attacking Midfield;178
5435;Cheick Timite;1997-11-20;Amiens Sc/Attack/Right Winger;180
5436;Jonathan Bumbu;1999-02-11;Amiens Sc/Midfield/Central Midfield;181
5437;Mathieu Bodmer;1982-11-22;Amiens Sc/Midfield/Defensive Midfield;190
5438;Christophe Jallet;1983-10-31;Amiens Sc/Defender/Right-Back;178
5439;Driss Khalid;1999-02-07;Amiens Sc/Attack/Attacking Midfield;180
5440;Prince Gouano;1993-12-24;Amiens Sc/Defender/Centre-Back;186
5441;Stiven Mendoza;1992-06-27;Amiens Sc/Attack/Left Winger;172
5442;Bakaye Dibassy;1989-08-11;Amiens Sc/Defender/Centre-Back;183
5443;Eddy Gnahoré;1993-11-14;Amiens Sc/Midfield/Central Midfield;188
5444;Jordan Lefort;1993-08-09;Amiens Sc/Defender/Left-Back;184
5445;Boris Essele;2000-01-25;Amiens Sc/Goalkeeper/Goalkeeper;189
5446;Régis Gurtner;1986-12-08;Amiens Sc/Goalkeeper/Goalkeeper;182
5447;Loïc Badiashile;1998-02-05;Amiens Sc/Goalkeeper/Goalkeeper;186
5448;Sanasi Sy;1999-04-04;Amiens Sc/Defender/Left-Back;174
5449;Adrian Stanilewicz;2000-02-22;Bayer 04 Leverkusen/Midfield/Defensive Midfield;180
5450;Ramazan Özcan;1984-06-28;Bayer 04 Leverkusen/Goalkeeper/Goalkeeper;185
5451;Chinedu Ekene;1999-07-09;Tsg 1899 Hoffenheim/Attack/Centre-Forward;177
5452;Robert Zulj;1992-02-05;Tsg 1899 Hoffenheim/Attack/Attacking Midfield;189
5453;Lucas Ribeiro;1999-01-19;Tsg 1899 Hoffenheim/Defender/Centre-Back;190
